"id","customer_id","month","name","age","ssn","occupation","annual_income","monthly_inhand_salary","num_bank_accounts","num_credit_card","interest_rate","num_of_loan","delay_from_due_date","num_of_delayed_payment","changed_credit_limit","num_credit_inquiries","credit_mix","outstanding_debt","credit_utilization_ratio","credit_history_age","payment_of_min_amount","total_emi_per_month","amount_invested_monthly","payment_behaviour","monthly_balance","target","year_month","proposal_end_date"
"0x18b31",CUS_0x7a1f,April,Diane Bartzw,22.0,"171-91-9087",Accountant,102046.83,8609.902,3.0,3.0,3.0,0.0,6.0,14.0,1.78,1.0,"",1252.78,38.140476,287,No,0.0,150.03247,High_spent_Medium_value_payments,960.95776,1,202404,""
"0x8467",CUS_0x6197,February,Lynchp,39.0,"079-81-7123",Engineer,18610.89,1674.9075,6.0,8.0,22.0,5.0,52.0,14.0,8.52,8.0,Bad,1931.12,33.808857,94,Yes,59.120808,23.038542,High_spent_Medium_value_payments,335.3314,1,202402,""
"0xef76",CUS_0x38b0,January,Ju-min Parkg,23.0,"328-93-5711",Entrepreneur,80411.04,6694.92,8.0,4.0,11.0,1.0,10.0,7.0,2.71,2.0,Good,1413.55,24.263947,183,No,65.73905,624.0917,Low_spent_Medium_value_payments,259.66125,0,202401,""
"0x1ab92",CUS_0x243a,January,"",42.0,"822-49-8916",Media_Manager,38456.2,3086.6833,6.0,4.0,9.0,2.0,29.0,18.0,8.7,3.0,Standard,313.26,35.883686,291,No,39.56684,37.315525,High_spent_Large_value_payments,471.78598,0,202401,""
"0x217b6",CUS_0x9a14,January,Eric Onstadr,34.0,"461-14-8465",Developer,35325.29,2764.7742,5.0,3.0,10.0,3.0,18.0,12.0,1.63,4.0,"",1037.07,27.001045,362,No,66.84292,30.312555,High_spent_Large_value_payments,419.32193,0,202401,""
"0x19dff",CUS_0xa5f4,June,Nehaw,24.0,"099-36-7622",Manager,65536.74,3093.745,5.0,2.0,6.0,4.0,5.0,6.0,0.75,3.0,Good,69.84,26.653019,199,No,163.53578,491.72913,Low_spent_Small_value_payments,170.67458,0,202406,""
"0x1983b",CUS_0x2c4f,June,Lawrence Whitez,36.0,"552-16-6625",Writer,31941.88,2526.8232,5.0,6.0,16.0,0.0,11.0,19.0,4.9,6.0,Standard,1048.97,28.883595,246,No,0.0,211.37885,Low_spent_Large_value_payments,311.30347,0,202406,""
"0x258b4",CUS_0x38c2,July,Andreasc,19.0,"423-55-1106",Musician,34860.36,2739.03,8.0,3.0,14.0,2.0,2.0,14.0,11.53,2.0,Standard,1301.87,38.726643,398,Yes,34.611584,103.471756,High_spent_Medium_value_payments,385.81967,0,202407,""
"0x9ca5",CUS_0xa01,April,Ferreira-Marquesf,27.0,"980-65-8757",Media_Manager,35455.23,3093.745,,4.0,1.0,2.0,10.0,9.0,9.78,4.0,Good,33.16,32.207497,194,No,46.579693,163.26024,High_spent_Small_value_payments,341.52032,0,202404,""
"0x1efb2",CUS_0x5909,May,Edwardh,37.0,"796-80-1142",Media_Manager,48234.04,4288.5034,6.0,6.0,17.0,4.0,19.0,9.0,3.06,5.0,Standard,447.94,37.881,247,No,153.5597,294.35596,Low_spent_Small_value_payments,270.9347,0,202405,""
"0x18187",CUS_0x692a,February,Kyle Petersonu,21.0,"870-49-7946",Doctor,20940.64,3093.745,6.0,5.0,19.0,6.0,37.0,14.0,26.18,9.0,Bad,2668.54,39.320724,162,Yes,96.08793,177.26164,Low_spent_Small_value_payments,204.05576,1,202402,""
"0x134fe",CUS_0xa394,May,Niveditat,32.0,"364-16-0033",Engineer,19487.775,3093.745,4.0,5.0,1.0,3.0,4.0,10.0,10.62,1.0,Good,246.83,27.558321,395,No,24.702833,22.751646,High_spent_Large_value_payments,371.04364,1,202405,""
"0x8175",CUS_0x5bdb,April,Rv,42.0,"419-12-7067",Engineer,7866.91,814.5758,3.0,5.0,11.0,7.0,21.0,14.0,9.97,6.0,"",1076.09,25.438555,134,Yes,23.926064,63.64413,Low_spent_Small_value_payments,283.8874,0,202404,""
"0x4f99",CUS_0xf5d,August,Xiaoyit,33.0,"639-88-1232",Accountant,64560.52,5293.0435,9.0,10.0,19.0,9.0,44.0,15.0,18.656,10.0,Bad,3342.3,36.56586,219,Yes,447.83417,202.48213,!@9#%8,158.98805,1,202408,""
"0x24b56",CUS_0x5ee8,May,Dinay,43.0,"105-87-9069",Scientist,113402.79,9707.232,3.0,7.0,2.0,2.0,12.0,7.0,6.94,4.0,Good,171.78,34.82213,342,No,156.67444,194.7715,High_spent_Large_value_payments,859.2773,1,202405,""
"0x5b80",CUS_0xb2f7,July,Jedx,38.0,"391-36-7954",Writer,102212.37,8470.697,7.0,5.0,16.0,5.0,21.0,12.0,7.97,11.0,"",657.3,28.977514,224,Yes,257.59155,603.1351,Low_spent_Medium_value_payments,266.34314,0,202407,""
"0xf974",CUS_0x2a8b,March,Thomasm,45.0,"441-09-7559",Architect,32570.85,3093.745,6.0,7.0,16.0,2.0,22.0,16.0,16.32,5.0,Standard,630.27,34.15268,189,Yes,50.166016,135.92567,Low_spent_Small_value_payments,192.27542,0,202403,""
"0x9301",CUS_0x76ca,August,Dianen,51.0,#F%$D@*&8,Mechanic,97010.16,8178.18,1.0,7.0,3.0,0.0,10.0,1.0,-3.29,7.0,"",248.84,25.159098,365,No,0.0,335.78683,Low_spent_Medium_value_payments,659.9283,1,202408,""
"0x14b04",CUS_0x24a1,March,Matt Dailyw,34.0,"029-27-5479",Teacher,17200.97,1185.4142,8.0,9.0,27.0,4.0,22.0,14.0,7.3,9.0,Standard,1513.27,27.609919,160,Yes,48.513817,117.96411,Low_spent_Small_value_payments,242.06349,1,202403,""
"0x9751",CUS_0xae82,August,Sarah N.u,50.0,"129-82-2093",Architect,31080.36,2394.03,8.0,4.0,6.0,1.0,27.0,13.0,8.92,5.0,Standard,512.07,33.255062,390,No,19.65614,163.69211,High_spent_Small_value_payments,316.05475,0,202408,""
"0xe4a4",CUS_0x9570,March,David Millikenv,29.4,"897-31-4273",Accountant,59214.6,5120.55,7.0,10.0,27.0,9.0,36.0,23.0,26.47,8.0,"",2814.81,22.471638,36,Yes,388.17563,255.33795,High_spent_Small_value_payments,128.5414,0,202403,""
"0x22b25",CUS_0x29cd,August,Jonathan Saulg,38.0,"782-79-3837",Musician,17818.53,3093.745,5.0,6.0,11.0,2.0,7.0,6.0,8.6,5.0,Good,1452.64,28.742437,294,No,103.29709,109.52074,Low_spent_Small_value_payments,297.0053,0,202408,""
"0x1bc54",CUS_0x9192,July,Saphirf,22.0,"634-41-0914",Media_Manager,61238.94,4935.217,8.0,3.0,7.0,3.0,28.0,10.0,13.29,5.0,Standard,947.31,27.281055,206,Yes,606.9522,150.8266,High_spent_Medium_value_payments,491.7741,0,202407,""
"0x1de9f",CUS_0x77de,February,Emmal,51.0,"251-33-5052",Scientist,24376.73,1926.3942,7.0,4.0,9.0,1.0,19.0,5.0,8.9,3.0,Standard,1125.3,34.74317,196,Yes,18.30519,100.008,High_spent_Small_value_payments,334.32623,0,202402,""
"0x1c552",CUS_0x8275,May,Adam Jourdanh,38.0,"035-94-7779",Accountant,40925.46,3152.455,5.0,5.0,31.0,2.0,30.0,10.0,14.12,12.0,Standard,1490.42,28.378588,195,Yes,63.99512,65.43442,High_spent_Large_value_payments,425.81598,0,202405,""
"0x320f",CUS_0xad44,June,Timy,20.0,"750-13-7289",Teacher,125491.64,10517.637,1.0,3.0,5.0,3.0,5.0,7.0,1.87,4.0,Good,587.63,35.360565,220,No,271.7367,232.0452,High_spent_Small_value_payments,807.9818,0,202406,""
"0x155dc",CUS_0x8171,July,Oreskovicw,38.0,"564-93-4153",Teacher,56227.47,4558.6226,8.0,8.0,22.0,5.0,34.4,23.0,24.58,14.0,Bad,2557.06,34.96486,142,Yes,196.62021,286.30096,Low_spent_Large_value_payments,242.94107,0,202407,""
"0x9bd0",CUS_0x49ff,July,Chuckh,21.0,"363-74-1894",Engineer,50513.25,4051.4375,10.0,10.0,23.0,5.0,16.0,18.0,21.55,9.0,Bad,3250.87,25.41282,99,Yes,208.44543,349.47562,Low_spent_Large_value_payments,117.22271,1,202407,""
"0x80ef",CUS_0xb69a,February,Biondik,31.0,"704-62-9013",Doctor,17282.31,1653.1925,5.0,4.0,1.0,2.0,17.0,19.0,5.98,2.0,"",188.54,35.829033,352,No,23.70043,66.077515,High_spent_Medium_value_payments,325.5413,1,202402,""
"0x1bb65",CUS_0xbf8b,August,ewichu,35.0,"448-71-2454",Writer,9706.79,580.8992,4.0,7.0,29.0,6.0,17.0,20.0,15.4,10.0,Standard,2173.71,34.562313,197,Yes,27.176563,37.86986,Low_spent_Small_value_payments,283.0435,1,202408,""
"0x1068c",CUS_0x51ff,July,Kelleherd,28.0,#F%$D@*&8,Accountant,158952.84,3383.589,5.0,5.0,2.0,1.0,3.0,7.0,4.03,4.0,Good,829.69,39.924107,280,No,87.44666,155.61787,High_spent_Large_value_payments,1302.5425,0,202407,""
"0x18429",CUS_0x5fc3,April,Emmao,25.0,"680-89-3665",Journalist,21884.0,1749.6666,8.0,6.0,13.0,4.0,21.0,15.0,7.39,3.0,Standard,423.78,35.897625,395,Yes,29.40465,87.7355,High_spent_Small_value_payments,292.47742,0,202404,""
"0x603d",CUS_0xdc2,August,Jennifer Sabaj,16.0,"331-16-1841",Manager,36964.08,3032.0679,7.0,7.0,28.0,7.0,26.0,22.0,23.07,6.0,Bad,3061.098,37.883503,161,Yes,448.01007,186.5566,High_spent_Small_value_payments,225.93951,0,202408,""
"0x5859",CUS_0x88f6,April,Tom Polansekt,29.0,"370-16-9207",Teacher,8949.695,576.8079,8.0,9.0,18.0,9.0,29.0,21.0,8.47,10.0,"",4313.93,31.781868,140,Yes,37.096615,11.677692,High_spent_Medium_value_payments,258.9065,0,202404,""
"0x179ad",CUS_0xafd1,August,rab,24.0,"492-77-5603",Journalist,17692.26,3093.745,5.0,6.0,21.0,6.0,16.0,17.0,19.29,12.0,Standard,1467.79,31.490694,184,Yes,73.93818,49.363003,Low_spent_Small_value_payments,304.7343,1,202408,""
"0xae20",CUS_0xb33a,March,Wolfi,18.0,"005-38-9116",Teacher,16360.215,1410.3512,3.0,6.0,18.0,4.0,27.0,10.0,14.52,6.0,Standard,453.29,27.044294,330,Yes,38.79656,162.09303,Low_spent_Small_value_payments,230.14554,0,202403,""
"0x2547d",CUS_0x636b,August,Somasundaramd,24.0,"353-92-8877",Architect,24723.63,2234.3025,5.0,5.0,18.0,1.0,16.0,19.0,11.35,7.0,Standard,327.48,38.517803,208,No,11.481054,89.0541,High_spent_Medium_value_payments,372.8951,0,202408,""
"0x14359",CUS_0x2dc9,August,Lynchc,28.0,"419-02-3637",Accountant,12505.6,1069.178,8.0,3.0,19.0,0.0,24.0,13.0,8.81,3.0,Standard,304.77,36.29509,256,No,153.95537,89.21205,Low_spent_Small_value_payments,323.1013,0,202408,""
"0xcdba",CUS_0xbfb6,May,Jessica Wohlq,27.0,"097-12-0730",Manager,33684.42,3093.745,6.0,9.0,18.0,5.0,52.0,18.0,16.82,10.0,Bad,1329.97,39.136707,219,Yes,116.41794,120.06925,Low_spent_Small_value_payments,332.7163,1,202405,""
"0x16bba",CUS_0xc203,January,"",23.0,"579-00-9945",Manager,14143.68,925.64,7.0,10.0,26.0,9.0,38.0,15.0,26.31,7.0,Bad,3729.82,34.2172,35,Yes,99.62051,52.45472,Low_spent_Medium_value_payments,220.48877,0,202401,""
"0x1a9c3",CUS_0x282a,June,Williamsd,25.0,"818-67-2718",Developer,7360.56,819.38,6.0,4.0,14.0,2.0,10.0,10.0,12.49,6.0,"",2534.17,30.30179,110,Yes,6.4421697,18.082369,High_spent_Small_value_payments,317.41345,1,202406,""
"0x13dc1",CUS_0x4be1,April,Timz,35.0,"021-36-4734",Doctor,17247.71,1508.3092,6.0,7.0,20.0,5.0,23.0,22.0,19.032,8.0,Bad,3381.094,34.051296,84,Yes,64.55412,122.8045,Low_spent_Medium_value_payments,243.47229,1,202404,""
"0x180a8",CUS_0x66d7,July,Oreskovicw,49.0,#F%$D@*&8,Journalist,14528.37,1385.6975,3.0,5.0,10.0,2.0,14.0,4.0,5.5,2.0,Good,254.83,31.502123,355,No,21.081388,69.49013,High_spent_Small_value_payments,307.99823,0,202407,""
"0x1fdf5",CUS_0x374c,August,Padraic Halpinj,52.0,"881-30-4578",Engineer,33413.88,3093.745,5.0,7.0,10.0,3.0,22.0,9.0,19.75,6.0,Standard,1270.74,29.960133,268,Yes,46.399586,124.11935,Low_spent_Small_value_payments,396.53006,1,202408,""
"0x98cf",CUS_0x660b,June,Karolina Tagarisw,21.0,"712-12-7095",Accountant,118875.69,3093.745,,4.0,12.0,2.0,10.0,5.0,14.5,1.0,"",374.28,37.42904,379,No,99.33993,250.6916,High_spent_Large_value_payments,883.89923,0,202406,""
"0x50da",CUS_0x44ec,May,raden Reddallv,27.0,"856-69-9384",Doctor,162144.64,9325.038,1.0,6.0,5.0,1.0,22.0,7.0,2.02,5.0,Good,80.76,25.491503,206,No,117.65868,1030.1047,Low_spent_Medium_value_payments,506.54193,0,202405,""
"0xa2c0",CUS_0x1cfd,July,"",36.0,"351-21-1003",Scientist,31994.01,3093.745,3.0,7.0,8.0,2.0,5.0,19.0,15.8,6.0,"",1197.22,28.547825,199,Yes,34.081516,113.96995,High_spent_Medium_value_payments,377.56528,0,202407,""
"0x290f",CUS_0x2e31,June,Kevin Limp,23.0,"377-14-3303",Scientist,63206.72,5309.2266,9.0,8.0,27.0,8.0,38.0,18.0,26.48,8.0,Bad,3474.206,35.19252,162,Yes,7713.0,130.99483,High_spent_Medium_value_payments,418.63763,0,202406,""
"0x185aa",CUS_0xbd2c,May,Paul Carrelf,43.0,"064-72-7992",Scientist,29647.92,3093.745,6.0,4.0,19.0,4.0,3.0,10.0,10.9,5.0,Standard,516.42,28.547707,213,Yes,82.41882,121.906136,High_spent_Small_value_payments,288.64105,0,202405,""
"0x6499",CUS_0x644,August,Slaterz,20.0,"968-80-7886",Engineer,65300.22,5444.685,2.0,1.0,1.0,0.0,8.0,1.0,2.13,2.0,Good,759.86,27.460749,370,No,0.0,291.64267,High_spent_Small_value_payments,512.8258,0,202408,""
"0x1fd30",CUS_0x9dc6,March,David Lawderk,18.0,"850-48-2308",Media_Manager,20111.74,1736.9784,10.0,9.0,30.0,9.0,19.0,23.0,17.37,7.0,Bad,3470.89,25.138039,145,Yes,150.12778,225.26202,Low_spent_Small_value_payments,88.30804,0,202403,""
"0x20c35",CUS_0x7459,August,Ben Hirschlero,25.0,"319-19-8982",Musician,9886.53,575.8775,8.0,3.0,3.0,4.0,20.0,10.0,1.84,5.0,"",102.46,23.604074,251,No,30.064625,38.46754,Low_spent_Medium_value_payments,269.05557,0,202408,""
"0x22aad",CUS_0x33aa,August,Soyoungr,32.0,"671-34-5569",Musician,35843.92,3005.9934,10.0,10.0,34.0,6.0,22.0,19.0,9.4,12.0,"",3901.4,38.388325,36,Yes,156.66673,260.60876,Low_spent_Small_value_payments,173.32382,1,202408,""
"0x6b0b",CUS_0x543d,February,Leaht,24.0,"827-53-9481",Manager,27372.59,2564.049,8.0,7.0,11.0,0.0,14.0,14.0,13.06,1.0,Standard,1131.86,32.631615,260,Yes,0.0,247.08086,Low_spent_Small_value_payments,299.32407,0,202402,""
"0x13cb6",CUS_0x3a70,January,Albertoq,31.0,"727-71-6595",Teacher,106928.84,9110.736,5.0,3.0,13.0,4.0,18.0,13.0,9.88,8.0,"",619.74,33.219044,200,Yes,240.73323,82.146576,High_spent_Large_value_payments,828.19385,0,202401,""
"0x17544",CUS_0xaeb5,July,Sinead Carewe,19.0,"410-69-9783",Musician,17816.75,1623.7291,5.0,5.0,8.0,1.0,31.0,15.0,1.03,5.0,Standard,438.66,29.290613,190,Yes,12.03182,74.119354,Low_spent_Medium_value_payments,356.22174,0,202407,""
"0x11c76",CUS_0x251a,January,Emilyi,26.0,"849-10-1285",Mechanic,59112.81,4802.0674,5.0,7.0,8.0,3.0,15.0,8.0,10.12,4.0,Standard,1421.95,36.642784,265,Yes,112.19151,84.66053,!@9#%8,523.35474,0,202401,""
"0xd66e",CUS_0x8fac,January,Tabassum Zakariav,27.0,"019-79-1629",Doctor,103026.8,8754.566,7.0,6.0,16.0,6.0,23.0,15.0,11.75,4.0,Standard,253.63,36.029705,94,Yes,414.1968,150.52458,High_spent_Large_value_payments,550.7353,0,202401,""
"0x752f",CUS_0xc505,June,Jessica Toonkelj,30.0,"487-84-3914",Media_Manager,64030.6,5510.8833,6.0,6.0,15.0,5.0,14.0,15.0,21.52,11.0,"",1253.52,33.005108,178,Yes,183.8143,305.95294,High_spent_Small_value_payments,321.3211,0,202406,""
"0x24a6e",CUS_0x5a1b,January,Mica Rosenbergb,52.0,"919-68-5823",Mechanic,14709.295,969.7746,1.0,6.0,11.0,2.0,11.0,2.0,11.29,2.0,Good,557.78,28.831015,238,No,17.599674,34.26123,Low_spent_Medium_value_payments,325.11655,0,202401,""
"0x13d22",CUS_0x96b1,January,Jessica Wohlz,41.0,"805-95-8957",Musician,60986.49,5017.2075,6.0,6.0,9.2,-100.0,9.0,18.0,7.67,8.0,Standard,760.99,39.985294,241,Yes,31.92413,468.31454,Low_spent_Small_value_payments,291.48206,0,202401,""
"0x22c04",CUS_0x3aaa,March,Billp,28.6,"750-94-9700",Developer,51580.68,3093.745,5.0,6.0,10.0,6.0,30.0,8.0,18.9,4.0,Standard,1475.3,38.851562,235,Yes,219.30846,52.606853,High_spent_Large_value_payments,382.02368,0,202403,""
"0x7ff4",CUS_0x5bcb,March,Daniel Flynnm,32.0,#F%$D@*&8,Developer,115484.2,9403.684,5.0,6.0,5.0,0.0,6.0,6.0,4.64,0.0,"",715.73,42.359455,225,No,0.0,332.55823,High_spent_Medium_value_payments,857.8101,0,202403,""
"0x22d3f",CUS_0x9002,June,"",42.0,"540-68-4591",Media_Manager,20851.59,3093.745,4.0,6.0,18.0,1.0,25.0,15.0,14.46,5.0,Standard,1195.06,34.098953,198,Yes,9.299162,39.234905,High_spent_Small_value_payments,381.62918,0,202406,""
"0x4ff5",CUS_0x3d5b,April,Nigelg,32.0,"929-10-9575",Architect,11703.605,993.3004,8.0,4.0,20.0,0.0,24.0,14.0,13.87,3.0,Standard,1175.56,37.831314,227,Yes,0.0,32.92002,Low_spent_Medium_value_payments,346.41003,0,202404,""
"0x14cce",CUS_0x62da,May,Lefterisw,46.0,"835-37-3964",Architect,62799.48,5159.29,9.0,8.0,32.0,148.0,49.0,20.0,20.07,9.0,Bad,4144.96,35.95854,36,Yes,271.35788,619.8182,Low_spent_Small_value_payments,336.71918,0,202405,""
"0x124bd",CUS_0x33bf,August,Alwyni,40.0,"239-94-3241",Lawyer,155673.16,3784.4678,3.0,6.0,3.0,2.0,20.0,6.0,2.59,4.0,Good,1198.23,32.873158,317,No,185.04985,135.92567,High_spent_Large_value_payments,1100.4832,1,202408,""
"0x4dfc",CUS_0xabd6,March,ini Luisr,35.0,"815-87-8528",Teacher,8155.79,3093.745,9.0,5.0,23.8,6.0,32.0,17.0,9.002,15.0,Bad,3090.08,28.055233,144,Yes,25.399572,37.12248,Low_spent_Medium_value_payments,255.54286,0,202403,""
"0x1183e",CUS_0x2b09,January,Sineada,45.0,"485-08-1506",Engineer,7630.57,910.88086,6.0,6.0,20.0,6.0,53.0,14.0,19.96,11.0,"",3215.43,24.758368,25,Yes,28.129583,62.11272,Low_spent_Small_value_payments,290.8458,1,202401,""
"0x16942",CUS_0xb1a3,May,Liana B.d,29.0,"282-64-9114",Media_Manager,16142.49,1239.2075,9.0,7.0,30.0,6.0,22.0,15.0,6.25,17.0,Bad,1303.45,35.879852,181,Yes,59.699886,72.8659,Low_spent_Medium_value_payments,271.35495,1,202405,""
"0x2351d",CUS_0xa913,April,Tim Hephere,28.0,"287-96-5037",Teacher,43832.92,3360.7434,5.0,5.0,16.0,2.0,29.0,11.0,17.25,9.0,Standard,1441.58,28.122814,208,Yes,78.09614,222.19128,High_spent_Small_value_payments,308.50592,0,202404,""
"0x17db1",CUS_0x86c5,April,da Costai,32.0,"795-05-5701",Lawyer,79264.86,6863.405,4.0,7.0,9.0,5.0,11.0,17.0,12.21,5.0,Standard,440.0,41.262966,78,Yes,274.2932,91.26792,High_spent_Large_value_payments,560.77936,0,202404,""
"0x957a",CUS_0x9e41,May,Wanfengh,23.0,"039-89-0333",Mechanic,18417.19,1754.7659,9.0,10.0,27.0,5.0,50.0,16.0,18.24,12.0,Bad,1900.558,39.313103,219,Yes,53.690334,92.644264,Low_spent_Small_value_payments,319.142,0,202405,""
"0x1a6f",CUS_0x8643,June,"",33.0,"198-08-9791",Musician,14205.09,1086.7574,7.0,10.0,21.0,8.0,33.0,19.0,19.42,16.0,"",2138.55,35.13627,165,Yes,49.032394,15.336225,High_spent_Large_value_payments,284.30713,0,202406,""
"0x2210",CUS_0xa522,March,Sarahr,14.0,"079-57-0728",Musician,35133.49,2883.7908,4.0,4.0,8.0,3.0,16.0,12.0,7.29,4.0,Standard,586.6,31.61112,342,Yes,45.89291,23.623238,High_spent_Large_value_payments,458.86295,0,202403,""
"0x1c942",CUS_0x851c,May,Matt Dailyj,15.0,"535-59-9704",Musician,46679.76,4108.98,5.0,4.0,8.0,3.0,19.0,23.0,11.19,6.0,Standard,629.26,29.428144,69,Yes,74.413704,200.2659,High_spent_Small_value_payments,396.2184,0,202405,""
"0x19afc",CUS_0xb650,March,Clare Kaneu,,"054-37-0669",Manager,62995.92,5153.66,10.0,6.0,32.0,9.0,23.0,15.0,1.61,12.0,Bad,2271.74,30.823858,227,Yes,245.21582,242.65489,High_spent_Large_value_payments,403.83286,1,202403,""
"0x2265d",CUS_0x2350,August,Jonasv,37.0,"991-52-6653",Architect,109782.32,9439.526,4.0,4.0,19.0,2.0,27.0,9.0,7.78,5.0,Standard,426.4,29.7546,345,No,92.52666,302.34268,High_spent_Medium_value_payments,799.0833,0,202408,""
"0x21fd3",CUS_0x54b7,February,"",39.0,"403-79-7249",Mechanic,29269.81,3093.745,5.0,7.0,10.0,2.0,25.0,14.0,13.67,3.0,Standard,504.78,25.681826,366,Yes,39.176563,251.6328,!@9#%8,213.30573,0,202402,""
"0x71b3",CUS_0xb74c,February,Huw Jonest,32.0,"687-42-0262",Engineer,73475.02,6225.9185,,5.0,8.0,3.0,30.0,9.0,5.6,1.0,Good,148.21,36.891155,201,No,177.01685,212.10104,High_spent_Medium_value_payments,483.47394,1,202402,""
"0x152a1",CUS_0x4dfb,August,Ryan Vlastelicac,33.0,"618-74-3788",Architect,119809.72,9939.144,,2.0,11.0,0.0,14.0,6.0,6.2,2.0,"",542.7,29.362795,233,No,0.0,443.6659,Low_spent_Medium_value_payments,830.2484,0,202408,""
"0x23880",CUS_0x758c,July,Tom Halsv,22.0,"340-77-4638",Entrepreneur,19190.67,1775.2225,7.0,3.0,7.0,5.0,18.0,18.0,19.95,9.0,Standard,1644.44,39.171368,219,Yes,54.14746,46.942127,Low_spent_Medium_value_payments,356.43268,1,202407,""
"0x1b7c4",CUS_0x5430,March,Andy Bruceq,45.0,"195-78-8098",Developer,71367.5,5860.2915,5.0,4.0,17.0,0.0,20.0,9.0,0.81,3.0,Standard,363.59,41.259552,288,Yes,0.0,226.66867,High_spent_Medium_value_payments,609.3605,0,202403,""
"0x11205",CUS_0x204b,April,Nius,30.0,"893-44-1748",Mechanic,52256.67,4322.7227,10.0,5.0,21.0,3.0,12.2,23.0,19.69,8.0,"",2109.67,30.780985,106,Yes,82.844025,160.32524,High_spent_Medium_value_payments,439.103,1,202404,""
"0x18ae7",CUS_0x6bff,February,"",23.0,"545-42-9297",Accountant,8605.54,722.12836,7.0,6.0,30.0,9.0,23.0,20.0,20.34,11.0,Bad,1215.16,25.070444,152,Yes,40.4317,45.829613,Low_spent_Medium_value_payments,265.9515,1,202402,""
"0x52f6",CUS_0x3389,May,Edward Krudyd,15.0,"894-41-9091",Manager,43782.45,3543.5376,6.0,9.0,25.0,8.0,27.0,15.0,8.88,12.0,Bad,3468.25,25.087133,83,Yes,240.66473,130.72328,Low_spent_Large_value_payments,293.5406,0,202405,""
"0x3b11",CUS_0x8ee3,August,Lisa Baertleinb,21.0,"356-40-2929",Engineer,42888.45,3654.0376,5.0,2.0,12.0,1.0,13.0,3.0,8.44,9.0,Good,131.52,28.952278,402,No,26.725996,41.972507,High_spent_Large_value_payments,536.70526,0,202408,""
"0xb978",CUS_0x79d7,March,Nate Raymondd,19.0,"060-18-9691",Developer,36319.38,2915.615,10.0,5.0,29.0,5.0,55.0,19.0,3.48,10.0,"",2382.03,26.580494,114,Yes,113.61701,72.05929,High_spent_Small_value_payments,365.8852,1,202403,""
"0x2cef",CUS_0x5624,February,Zeidlerq,36.0,"006-46-7211",Developer,39579.6,3206.3,6.0,5.0,10.0,6.0,19.0,13.0,17.69,5.0,"",634.77,28.461859,198,Yes,127.9404,54.878643,High_spent_Large_value_payments,377.81094,0,202402,""
"0xf50a",CUS_0x6575,January,Martin Santar,33.0,"368-18-7048",Entrepreneur,128754.04,10568.503,3.0,4.0,6.0,4.0,16.0,11.0,4.5,4.0,Good,20.88,33.40534,339,No,342.03845,303.0976,Low_spent_Medium_value_payments,691.7143,1,202401,""
"0xc59d",CUS_0x10a9,April,ini Kristenr,41.0,"514-08-4156",Journalist,17603.266,1427.9387,8.0,6.0,4.0,0.0,9.0,14.0,6.27,4.0,"",836.66,33.315006,185,No,0.0,135.92567,High_spent_Small_value_payments,324.1699,0,202404,""
"0x20107",CUS_0x9070,February,Himank Sharmad,31.0,"117-73-0212",Scientist,120522.88,9816.573,7.0,4.0,6.0,5.0,13.0,19.0,14.01,5.0,Standard,1402.67,39.8516,112,Yes,408.56192,114.38619,High_spent_Large_value_payments,698.7092,0,202402,""
"0x1397b",CUS_0x6568,February,How,27.0,"956-80-0633",Lawyer,38493.68,3060.8066,4.0,4.0,15.0,2.0,22.0,20.0,15.03,4.0,Standard,2489.75,32.536438,84,Yes,36.46477,395.07642,Low_spent_Small_value_payments,164.53946,0,202402,""
"0x5483",CUS_0xa3bb,June,Michaelw,43.0,"410-63-8948",Entrepreneur,21637.516,1542.1262,3.0,5.0,9.0,0.0,6.0,2.0,3.15,3.0,Good,999.48,41.31319,381,No,0.0,126.13667,Low_spent_Medium_value_payments,308.07596,0,202406,""
"0x1052a",CUS_0xac54,January,Caroline Valetkevitchx,31.0,"077-81-3204",Accountant,35149.91,2703.1592,4.0,6.0,15.0,0.0,19.0,9.0,5.0,1.0,Standard,476.09,27.136211,257,Yes,0.0,131.28207,Low_spent_Small_value_payments,429.03384,0,202401,""
"0x8f0e",CUS_0x8c44,May,"",32.0,"911-81-8555",Writer,141000.84,3093.745,5.0,3.0,20.0,4.0,31.0,9.0,7.25,3.0,Standard,290.5,38.543015,294,Yes,255.39871,291.19174,High_spent_Large_value_payments,890.71655,0,202405,""
"0x1bb3",CUS_0x8a04,June,Mutikanib,36.0,"966-14-4315",Journalist,18717.02,1294.7517,8.0,5.0,15.0,5.0,9.0,16.0,10.3,10.0,Standard,2103.99,31.583288,189,Yes,60.64699,135.92567,High_spent_Medium_value_payments,274.90082,0,202406,""
"0xa784",CUS_0x9c68,March,Wakil,37.0,"181-33-2849",Lawyer,19427.14,1404.9283,4.0,6.0,16.0,6.0,33.0,14.0,10.4,7.0,Standard,696.13,37.96283,129,Yes,75.28873,90.47688,Low_spent_Small_value_payments,264.72723,0,202403,""
"0x13ce9",CUS_0x64b4,April,Georgew,50.0,"553-99-2677",Doctor,88744.9,6628.2705,3.0,3.0,6.0,1.0,12.0,11.0,0.97,3.0,Good,301.42,34.479275,319,No,592.7254,428.93033,Low_spent_Small_value_payments,538.52313,0,202404,""
